"Species_ID"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"1742858"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"Chryseobacterium sp. JAH"
"1742859"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Unclassified"	"Flavobacteriaceae bacterium CRH"
"1743140"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"Arthrobacter sp. EpRS66"
"1743141"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"Arthrobacter sp. EpRS71"
"1743142"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. FJAT-26390"
"1743143"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus wudalianchiensis"
"1743144"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. FJAT-27225"
"1743146"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. FJAT-27986"
"1743157"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Polynucleobacter"	"Polynucleobacter sinensis"
"1743159"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Polynucleobacter"	"Polynucleobacter yangtzensis"
"1743167"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Polynucleobacter"	"Polynucleobacter sp. QLW-P1DATA-2"
"1743168"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Polynucleobacter"	"Polynucleobacter wuianus"
"1743169"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Polynucleobacter"	"Polynucleobacter sphagniphilus"
"1745182"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"Paracoccus sp. MKU1"
"1745378"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"Arthrobacter sp. EPSL27"
"1745380"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Frankia"	"Frankia sp. CcI156"
"1745381"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Frankia"	"Frankia sp. CgIS1"
"1745382"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Frankia"	"Frankia sp. CcI49"
"1745712"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Anaerococcus"	"Anaerococcus urinomassiliensis"
"1745713"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Bariatricus"	"Bariatricus massiliensis"
"1746199"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Bordetella"	"Bordetella sp. N"
"1747766"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium sp. NAZ190054"
"1747903"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Janthinobacterium"	"Janthinobacterium psychrotolerans"
"1749078"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. EpS/L25"
"1749259"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Marinobacter"	"Marinobacter sp. LQ44"
"1750560"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides massiliensis"
"1750561"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	"Legionella saoudiensis"
"1750590"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Algoriphagus"	"Algoriphagus resistens"
"1750647"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. BTN1"
"1750698"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Arsenicibacter"	"Arsenicibacter rosenii"
"1750719"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Kurthia"	"Kurthia sp. 11kri321"
"1751286"	"Cyanobacteria"	"Unclassified"	"Nostocales"	"Nostocaceae"	"Nostoc"	"Nostoc sp. NIES-3756"
"1751289"	"Cyanobacteria"	"Unclassified"	"Oscillatoriales"	"Unclassified"	"Unclassified"	"Oscillatoriales cyanobacterium MTP1"
"1751294"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. 4F"
"1751427"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Unclassified"	"Solirubrum"	"Solirubrum puertoriconensis"
"1752063"	"Cyanobacteria"	"Unclassified"	"Nostocales"	"Hapalosiphonaceae"	"Fischerella"	"Fischerella sp. NIES-3754"
"1752064"	"Cyanobacteria"	"Unclassified"	"Synechococcales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. NIES-3755"
"1752066"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus sp. KB6"
"1752398"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"	"Ensifer alkalisoli"
"1755099"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Enterobacter"	"Enterobacter timonensis"
"1755239"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Janthinobacterium"	"Janthinobacterium sp. Ant5-2-1"
"1755647"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium macuxiense"
"1756149"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Elizabethkingia"	"Elizabethkingia bruuniana"
"1756150"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Elizabethkingia"	"Elizabethkingia ursingii"
"1758177"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. BIOMIG1BDMA"
"1758689"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Serinicoccus"	"Serinicoccus hydrothermalis"
"1758730"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. BIOMIG1BAC"
"1758731"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. BIOMIG1BD"
"1759064"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H005"
"1759065"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H012"
"1759066"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H038"
"1759067"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H053"
"1759068"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H077"
"1759069"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H080"
"1759070"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H085"
"1759071"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H093"
"1759072"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H050"
"1759073"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H115"
"1759074"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. HIX"
"1759075"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. HXXIV"
"1759076"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H057"
"1759077"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H067"
"1759078"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H071"
"1759079"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H073"
"1759080"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H081"
"1759081"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H100"
"1759082"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. H107"
"1759083"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"Sphingopyxis sp. A083"
"1759399"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. A12"
"1759556"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. JH7"
"1761758"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. bc15"
"1761760"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. cl25"
"1761768"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Bacillus sp. ru9509.4"
"1761774"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia sp. b13"
"1761775"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia sp. b14"
"1761890"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"	"Pseudoalteromonas sp. 10-33"
"1761891"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"	"Pseudoalteromonas sp. 13-15"
"1761893"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"	"Pseudoalteromonas sp. H103"
"1761910"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio sp. MEBiC08052"
"1762962"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium sp. M26"
"1763534"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"Flavobacterium crassostreae"
"1763535"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	"Hydrogenophaga crassostreae"
"1763536"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Thalassotalea"	"Thalassotalea crassostreae"
"1763537"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Cochleicola"	"Cochleicola gelatinilyticus"
"1763538"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus crassostreae"
"1763882"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas sp. BIOMIG1N"
"1763883"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio cidicii"
"1764550"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobium"	"Rhizobium aegyptiacum"
"1765683"	"Firmicutes"	"Bacilli"	"Bacillales"	"Unclassified"	"Acidibacillus"	"Acidibacillus ferrooxidans"
"1765722"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces silvensis"
"1765967"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Acidihalobacter"	"Acidihalobacter ferrooxydans"
"1766121"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Salinivibrio"	"Salinivibrio sp. IB870"
"1766122"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Salinivibrio"	"Salinivibrio sp. IB282"
"1766123"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Salinivibrio"	"Salinivibrio sp. IB872"
"1766203"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Abyssisolibacter"	"Abyssisolibacter fermentans"
"1766620"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Halothiobacillaceae"	"Halothiobacillus"	"Halothiobacillus sp. XI15"
"1766683"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Janthinobacterium"	"Janthinobacterium sp. MP5059B"
"1766719"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Caviibacter"	"Caviibacter abscessus"
"1766722"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Marinobacter"	"Marinobacter sp. YWL01"
"1768108"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Deinococcaceae"	"Deinococcus"	"Deinococcus actinosclerus"
"1768196"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Unclassified"	"Erysipelotrichaceae bacterium MTC7"
"1768241"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Tritonibacter"	"Tritonibacter horizontis"
"1768242"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unclassified"	"Paucibacter"	"Paucibacter sp. KCTC 42545"
"1768733"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH3-A3"
"1768734"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH9-F3"
"1768735"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH6-A6"
"1768736"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH8-E1"
"1768737"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH10-E1"
"1768738"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH9-A1"
"1768739"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH13-E1"
"1768740"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH2-E1"
"1768741"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH5-A5"
"1768742"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH3-E3"
"1768743"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH8-A3"
"1768744"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH18-B1"
"1768745"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH7-E1"
"1768746"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH15-G10"
"1768749"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH21-G11"
"1768750"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH5-E3"
"1768751"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH4-D12"
"1768752"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"Novosphingobium sp. CCH12-A3"
"1768753"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium sp. CCH5-F6"
"1768755"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH16-B10"
"1768757"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH10-B3"
"1768758"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"Chryseobacterium sp. CCH4-E10"
"1768759"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium sp. CCH4-A6"
"1768760"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium sp. CCH10-C7"
"1768761"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH5-A3"
"1768762"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH1-A6"
"1768763"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"Caulobacter sp. CCH4-E1"
"1768764"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. CCH5-D3"
"1768765"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	"Methylobacterium sp. CCH5-D2"
"1768766"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium sp. CCH1-B1"
"1768767"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. CCH8-H5"
"1768768"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"Caulobacter sp. CCH9-E1"
"1768769"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH20-B6"
"1768770"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"Caulobacter sp. CCH5-E12"
"1768771"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. CCH8-G7"
"1768772"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH9-H8"
"1768773"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Porphyrobacter"	"Porphyrobacter sp. CCH7-A1"
"1768774"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"Phenylobacterium sp. CCH9-H3"
"1768775"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	"Bradyrhizobium sp. CCH5-A9"
"1768776"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH9-E2"
"1768777"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. CCH8-C6"
"1768778"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH9-F2"
"1768779"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermacoccaceae"	"Dermacoccus"	"Dermacoccus sp. CCH2-D9"
"1768780"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium sp. CCH5-D1"
"1768781"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"Sphingobium sp. CCH11-B1"
"1768782"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH11-A4"
"1768783"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH19-C6"
"1768784"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"Phenylobacterium sp. CCH12-B4"
"1768785"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH15-F11"
"1768786"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH5-D11"
"1768787"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH18-H6"
"1768788"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Blastomonas"	"Blastomonas sp. CCH2-A2"
"1768789"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	"Methylobacterium sp. CCH7-A2"
"1768790"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH15-A1"
"1768791"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"Sphingomonas sp. CCH13-B11"
"1768792"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Erythrobacter"	"Erythrobacter sp. CCH5-A1"
"1768795"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	"Acidovorax sp. CCH12-A4"
"1768796"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH3-A5"
"1768797"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH10-E5"
"1768798"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH9-A3"
"1768799"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH6-A4"
"1768800"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH8-D1"
"1768801"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH11-D2"
"1768802"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified"	"Unclassified"	"Rhizobiales bacterium CCH2-A4"
"1768803"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Unclassified"	"Comamonadaceae bacterium CCH12-A10"
"1768804"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Unclassified"	"Comamonadaceae bacterium CCH4-C5"
"1768805"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Unclassified"	"Erythrobacteraceae bacterium CCH12-C2"
"1768806"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Unclassified"	"Rhodospirillaceae bacterium CCH5-H10"
"1768907"	"Proteobacteria"	"Gammaproteobacteria"	"Unclassified"	"Unclassified"	"Pseudohongiella"	"Pseudohongiella nitratireducens"
"1769291"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Oceanivirga"	"Oceanivirga salmonicida"
"1769293"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Anoxybacillus"	"Anoxybacillus sp. P3H1B"
"1769751"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Thalassospira"	"Thalassospira sp. MCCC 1A02491"
"1769779"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Microbulbiferaceae"	"Microbulbifer"	"Microbulbifer aggregans"
"1770058"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	"Devosia elaeis"
"1770208"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium sp. CH1"
"1770209"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Micrococcus"	"Micrococcus sp. CH3"
